Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
38487.0,17.0,64.0,69205.11,69205.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
21910.4,15.9,82.4,20138.791,20138.791,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,546.0,50.47,58.3,52.4,2.738,51.6,84696616.0,9.5,10.23,3.86,16.604214,0.49,141.5,TCP_IP-DDoS-UDP2_train
25290.84,15.57,87.94,16451.213,16451.213,0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.87,0.0,0.0,0.0,0.0,1.0,1.0,554.5,51.44,55.44,53.03,1.724,52.1,84696616.0,9.5,10.29,2.43,12.004105,0.25,141.5,TCP_IP-DDoS-UDP2_train
13748.6,15.79,84.25,18307.621,18307.621,0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.89,0.0,0.0,0.0,0.0,1.0,1.0,537.0,50.0,55.28,50.78,1.712,51.75,84696616.0,9.5,10.08,2.426,9.667481,0.33,141.5,TCP_IP-DDoS-UDP2_train
36259.56,16.89,65.8,18159.506,18159.506,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,527.0,50.0,51.9,50.16,0.4958,50.16,84696616.0,9.5,10.016,0.7026,2.0825672,0.12,141.5,TCP_IP-DDoS-UDP2_train
27461.0,17.0,64.0,16413.27,16413.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
27942.0,17.0,64.0,18576.531,18576.531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
20277.0,17.0,64.0,145219.44,145219.44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
15501.0,17.0,64.0,20868.256,20868.256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
20554.0,17.0,64.0,18903.107,18903.107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
20271.0,17.0,64.0,19252.432,19252.432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
15612.0,17.0,64.0,197911.16,197911.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
18824.22,16.89,65.8,19187.63,19187.63,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,527.5,50.0,52.4,50.22,0.6646,50.16,84696616.0,9.5,10.02,0.941,3.0315921,0.15,141.5,TCP_IP-DDoS-UDP2_train
23965.48,16.56,71.4,16112.053,16112.053,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,0.0,1.0,1.0,530.0,50.0,52.56,50.3,0.841,50.62,84696616.0,9.5,10.03,1.192,4.498953,0.16,141.5,TCP_IP-DDoS-UDP2_train
9829.02,15.79,84.25,11940.997,11940.997,0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,5.83,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.89,0.0,0.0,0.0,0.0,1.0,1.0,551.0,50.3,59.28,52.8,3.371,51.75,84696616.0,9.5,10.27,4.773,21.731462,0.56,141.5,TCP_IP-DDoS-UDP2_train
12087.32,16.67,69.5,14246.889,14246.889,0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,1.0,1.0,529.0,50.0,52.1,50.28,0.6904,50.47,84696616.0,9.5,10.02,0.9287,3.622167,0.12,141.5,TCP_IP-DDoS-UDP2_train
25569.56,16.12,78.75,13534.033,13534.033,0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.0,0.0,1.0,1.0,542.0,50.0,56.72,51.34,2.592,51.28,84696616.0,9.5,10.13,3.67,16.38531,0.42,141.5,TCP_IP-DDoS-UDP2_train
28636.6,16.67,69.5,14239.224,14239.224,0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,1.0,1.0,531.0,50.0,52.56,50.47,0.983,50.47,84696616.0,9.5,10.05,1.392,6.102264,0.16,141.5,TCP_IP-DDoS-UDP2_train
26585.0,17.0,64.0,11966.609,11966.609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
17060.0,17.0,64.0,11758.741,11758.741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
24481.0,17.0,64.0,12673.306,12673.306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
30290.02,16.89,65.8,13859.307,13859.307,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,527.5,50.0,52.72,50.28,0.798,50.16,84696616.0,9.5,10.03,1.129,3.9211922,0.17,141.5,TCP_IP-DDoS-UDP2_train
20013.02,16.78,67.7,12720.445,12720.445,0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,0.0,1.0,1.0,529.5,50.0,52.4,50.4,0.873,50.3,84696616.0,9.5,10.04,1.236,5.169801,0.15,141.5,TCP_IP-DDoS-UDP2_train
21628.66,16.78,67.7,13309.637,13309.637,0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,0.0,1.0,1.0,527.5,50.0,52.56,50.2,0.6753,50.3,84696616.0,9.5,10.02,0.9575,2.9313273,0.16,141.5,TCP_IP-DDoS-UDP2_train
18589.7,16.45,73.2,12621.287,12621.287,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,1.0,1.0,534.5,50.0,55.9,50.7,1.863,50.8,84696616.0,9.5,10.07,2.639,9.644491,0.37,141.5,TCP_IP-DDoS-UDP2_train
20084.44,16.12,78.75,12661.23,12661.23,0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.0,0.0,1.0,1.0,538.0,50.0,53.84,50.9,1.605,51.28,84696616.0,9.5,10.086,2.275,10.867279,0.24,141.5,TCP_IP-DDoS-UDP2_train
23073.96,16.78,67.7,13800.369,13800.369,0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,0.0,1.0,1.0,527.5,50.0,52.4,50.16,0.5903,50.3,84696616.0,9.5,10.016,0.8374,2.3610697,0.15,141.5,TCP_IP-DDoS-UDP2_train
24827.72,16.34,75.06,13765.991,13765.991,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.94,0.0,0.0,0.0,0.0,1.0,1.0,534.0,50.0,55.28,50.62,1.681,50.97,84696616.0,9.5,10.06,2.38,8.779695,0.33,141.5,TCP_IP-DDoS-UDP2_train
28955.18,16.89,65.8,14073.0625,14073.0625,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,527.0,50.0,51.9,50.16,0.4958,50.16,84696616.0,9.5,10.016,0.7026,2.0825672,0.12,141.5,TCP_IP-DDoS-UDP2_train
30580.0,17.0,64.0,13950.864,13950.864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
33132.5,17.0,64.0,14430.583,14430.583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
32921.84,16.89,65.8,15148.3545,15148.3545,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,528.0,50.0,52.88,50.34,0.873,50.16,84696616.0,9.5,10.03,1.236,4.490081,0.18,141.5,TCP_IP-DDoS-UDP2_train
37544.48,16.67,69.5,16199.84,16199.84,0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,1.0,1.0,527.0,50.0,51.44,50.12,0.3826,50.47,84696616.0,9.5,10.01,0.544,1.6821414,0.09,141.5,TCP_IP-DDoS-UDP2_train
43688.48,16.89,65.8,15578.6045,15578.6045,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,526.0,50.0,50.97,50.06,0.2235,50.16,84696616.0,9.5,10.01,0.3174,0.8406308,0.06,141.5,TCP_IP-DDoS-UDP2_train
45240.0,17.0,64.0,14443.833,14443.833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
29479.44,16.78,67.7,110983.73,110983.73,0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,0.0,1.0,1.0,526.5,50.0,51.44,50.1,0.3354,50.3,84696616.0,9.5,10.01,0.4766,1.2657176,0.09,141.5,TCP_IP-DDoS-UDP2_train
33456.46,16.89,65.8,17440.156,17440.156,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.16,50.0,0.03488,50.16,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
25006.7,16.45,73.2,279023.28,279023.28,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,1.0,1.0,537.5,50.16,53.2,51.38,1.446,50.8,84696616.0,9.5,10.13,2.047,11.049686,0.19,141.5,TCP_IP-DDoS-UDP2_train
9200.0,17.0,64.0,35638.0,35638.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
27568.0,17.0,64.0,25486.406,25486.406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
29574.0,17.0,64.0,15848.875,15848.875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
20920.0,17.0,64.0,20302.86,20302.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
23800.0,17.0,64.0,18302.549,18302.549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
32484.0,17.0,64.0,19711.336,19711.336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
16435.0,17.0,64.0,18518.422,18518.422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
19399.0,17.0,64.0,15566.726,15566.726,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
24160.0,17.0,64.0,17836.613,17836.613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
11317.0,17.0,64.0,15643.665,15643.665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
23504.0,17.0,64.0,16404.062,16404.062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
17165.0,17.0,64.0,18858.744,18858.744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
27859.0,17.0,64.0,17344.13,17344.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
14843.0,17.0,64.0,17717.14,17717.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
16078.5,17.0,64.0,339414.88,339414.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
12477.0,17.0,64.0,22069.2,22069.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
14400.5,17.0,64.0,21380.389,21380.389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
15289.5,17.0,64.0,20848.936,20848.936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
20629.0,17.0,64.0,19846.447,19846.447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
15822.5,17.0,64.0,21688.746,21688.746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
23860.0,17.0,64.0,19657.85,19657.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
21226.0,17.0,64.0,20392.36,20392.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
25644.0,17.0,64.0,20346.152,20346.152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
20650.0,17.0,64.0,21033.232,21033.232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
27979.0,17.0,64.0,20322.484,20322.484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
26349.0,17.0,64.0,20961.559,20961.559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
33257.0,17.0,64.0,20513.912,20513.912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
24620.0,17.0,64.0,21257.879,21257.879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
35961.0,17.0,64.0,20832.371,20832.371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,84696616.0,9.5,10.0,0.0,0.0,0.0,141.5,TCP_IP-DDoS-UDP2_train
